account_id,summoner_name,match_id,position,playtime,kills,deaths,assists,totalDamageDealtToChampions,totalHeal,damageSelfMitigated,visionScore,timeCCingOthers,totalDamageTaken,goldEarned,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,visionWardsBoughtInGame,wardsPlaced,wardsKilled,killsRatio,deathsRatio
5nac16OMvEPXPPr2MHWhpQHDHbg4TEfgTWWozBYjkeLoGrJeON59KCrW,누누버프점 ,4529288161,top,1235,4,2,6,8086,2117,6890,11,10,10713,9676,141,8,8,40,0,6,1,0.2702702702702703,0.16666666666666666
79gRcW8VLbXh3pMx5dnJFib3x1TkvNMwCAhpMAzgjXGlb1ml6zZxWmjQ,펭수펭귄,4547763753,top,1284,4,1,4,9985,4665,14196,7,12,14445,7512,93,0,0,111,0,5,0,0.20512820512820512,0.16666666666666666
dB5e6oNrcWZ8sNWig6E_PvvN0PcNiHIjSVQZwssHTWZ0_srjhKfPOWWJ,넘버원12,4547763753,top,1284,2,8,0,7911,2681,10079,2,1,20009,6037,81,0,0,18,0,1,0,0.3333333333333333,0.20512820512820512
8QNLCZ_1MGkKiVEP_8yry5wZGspYMAwuvOByRk3Eonk,Kim Babo,4545083743,top,2266,8,5,5,22821,17241,78257,25,34,51593,15429,211,4,4,428,2,11,3,0.6190476190476191,0.1724137931034483
8TViI9MdTG0nSVoa1hkAUk-p03O5vEnC7lUwZmLaPaznzM0,으누 겅듀,4545083743,top,2266,18,5,8,47524,11066,38424,19,53,42711,18383,195,16,8,226,1,11,2,0.896551724137931,0.23809523809523808
WKnbXFeWeRTcIGnlNeNTOljX91bvav3WBptKhH6FG0_8mi6x8IxZUE3H,혁 데 기,4543413063,top,2077,8,7,8,31024,10078,35168,27,8,35121,14530,204,0,0,54,4,8,6,0.48484848484848486,0.2916666666666667
pvdx0o4TOPNG5asqzKR03Aaejqj3M5tq-fpL4zII3IAhDyM,주급도둑김기인,4543413063,top,2077,8,6,2,26911,11499,22425,29,28,36015,14237,198,40,0,590,1,6,4,0.4166666666666667,0.18181818181818182
gx_IpVJ_gSqnMiGGMy0AIvNFksbv03kCqi699FcI1DURVom3z3amtB8n,힘마스터,4515766018,top,2277,4,12,6,10329,4960,45127,25,32,35871,11613,135,1,0,169,1,4,6,0.2631578947368421,0.2
6XIzuCCUWtguM1z25uhG-Opxy3bd9lJ_M_3Y9L9NL2SUIB8,티모의 버섯볶음,4541771457,top,1905,7,7,4,17336,9380,28483,16,24,30053,11190,201,4,0,375,0,10,0,0.39285714285714285,0.23333333333333334
8uPcioLGmqweWfs1DYiuJKJOIxfm2qse2qMLutgLCU6yUj4,ViRuX,4541771457,top,1905,9,9,2,30103,7753,25623,16,15,32504,13517,209,8,1,72,0,10,2,0.36666666666666664,0.32142857142857145
x5Kq6PB24LtlZTKba9rBuTuGrQ3br6Dx7FICEvKtk1Xyxsj9CWUGQqzs,F점멸 애호가,4547735711,top,2069,8,4,8,25657,9926,26831,15,21,34823,15524,245,19,3,106,0,7,1,0.6153846153846154,0.12903225806451613
No8JMZdoy_kTpmXxyyLUaey1QFNnoCeIrENCHdHgnYJW,성찰하면서살자,4547735711,top,2069,2,6,7,13933,2685,26867,25,21,25821,9967,140,10,0,170,4,7,3,0.2903225806451613,0.23076923076923078
_u0qCZL7FYyJOQ5BAsTtUFIuPrV6tiu2QKphhbF3Xb0Q,순간 침꼴깍삼킴,4467763245,top,1639,7,7,3,19460,951,22765,28,11,29456,10035,131,8,0,57,3,11,5,0.2857142857142857,0.3333333333333333
X_ML8YK5P_7A_UjyIq-BR5MtFe1v-1Wgw9_MOzP-Dqa7,수련하는 스님,4467763245,top,1639,5,10,6,26286,7584,25710,17,25,36284,11325,159,8,4,56,3,8,2,0.5238095238095238,0.2857142857142857
nlmc6APhRANzfdZNekbOzJsZ4ysehOqDD1Q2ZJCLbJfChsmGwFj3mDwW,꽃등심스테끼,4522944975,top,1435,2,4,4,8486,2045,10685,9,3,15099,7493,123,0,0,35,0,6,0,0.16216216216216217,0.17391304347826086
hgPdwBZeGe10OLvZtUgegUNNax4OBa5zZV7LTX7WXjHD4-BgfrPTPAD-,불꽃남자 김희권 ,4522944975,top,1435,4,3,3,12969,1708,15221,13,25,18906,7955,159,0,0,65,2,6,0,0.30434782608695654,0.08108108108108109
uKDpT1LzpDlMd0ShTw8DVQ7X9Fw98cDkM9Wl8hKLDzrX,이유비1,4515480857,top,1525,2,8,5,19207,6056,21976,16,4,26463,8715,143,4,0,24,4,6,3,0.5,0.2222222222222222
H2HDTgSbPClP5xsPKw-W3TRqRFRHpDOJTsxTp8YIQIQeIOY1LYVNai3e,퐁 냥,4542134272,top,1988,6,6,0,18913,3030,45771,17,38,29538,13565,224,32,12,123,0,9,2,0.25,0.17647058823529413
TI2FyUuriK7j7V0MvLgLl0FrZd9LEN6iMXzqr0lHxwsJS0BzKtWuSw2v,SKT TI Y0J0NGD0,4548704855,top,1332,7,4,0,11464,7476,12760,6,13,23442,9294,128,0,0,212,0,4,0,0.6363636363636364,0.2222222222222222
KYzGLdND83OBnxcSMbq9OxxN5Gy2wntFHCVJBzkzC9xaVkN3Nijg0tJ7,oLUSTo,4548683387,top,2078,5,1,5,12698,5577,31634,16,10,28725,11985,183,4,0,130,0,9,1,0.24390243902439024,0.05555555555555555
577pP0-vBLvvUUfsHlzM0RMHFimMCz9lks4v3dAgoQpyLvpGXRRXVTfr,홀리머더퍼커,4548023719,top,1212,1,6,2,7992,7028,5760,5,1,15971,5777,103,4,0,48,1,3,1,0.25,0.17142857142857143
rA_kFOxu-7hjLYs2FNz8to294joHyV2WX365hhXf6Y8u,틀딱진쥐,4548023719,top,1212,6,3,9,17316,2717,14080,8,14,16217,9426,128,7,0,177,0,4,1,0.42857142857142855,0.25
x5flGm7zTYWXDU970jGm9xgjLPmyRicHvssiOwFhFYZSW9U,커피분노조절장인,4523076307,top,1348,5,1,6,17121,5175,10106,22,30,18024,11187,197,8,8,59,3,7,2,0.4074074074074074,0.14285714285714285
vA3WWASQaQmJOx1VF1sk5zdDg8Fu4o8sHwZ1PEZqwerX,샤크오일,4523076307,top,1348,2,7,2,12252,4859,22357,9,3,22290,6942,126,0,0,32,0,6,0,0.5714285714285714,0.25925925925925924
ttM8utgsME9CCxdaIXhhe6ToMjCNIVn2hhupLr5FdGGf3D0,샤코가샤코해따,4503543622,top,2091,0,5,9,8595,3428,7273,18,24,17204,8574,111,16,4,641,0,12,1,0.391304347826087,0.19230769230769232
ZlUymiqk0r8p1uUdROdii4zv_bXvObX1TzF27DnM9y5RkTtXw0QTX6P8,바텀전용캐릭,4503543622,top,2091,3,3,6,19444,7576,16411,19,7,18636,13425,239,28,4,147,0,10,3,0.36,0.13043478260869565
zOZ3i-vWfDp8uHus854M5FLgfvTdq25f2gzUS6kfhhGm2YU,듀듀듀듀듀듀듀,4548039430,top,2031,10,12,3,21346,5545,20308,20,8,37188,11969,116,18,4,105,0,9,5,0.4482758620689655,0.25
AxwjAGV_NBj8ApNCEFzfyHhEyYb6q38ZSBIYXiZKV-ZKpAo,자고싶어죽겠네,4547110857,top,1725,5,7,6,15627,2475,24674,11,21,26545,9395,136,4,0,93,1,6,1,0.39285714285714285,0.25
R6IOq9j0pKNMJ1f7dXKV9C-mhDHrBR854-sPxVEMEbkNb8A,성무가 온다,4547110857,top,1725,10,7,4,24687,13032,36510,26,25,32283,12327,182,0,0,327,1,11,0,0.5,0.25
ZJwELTlCQxSK66u9jzLw090uPcSnNdCU7IgQVIXX58y4,woowung,4542765264,top,1978,3,3,2,19824,5040,24203,9,6,18734,13834,240,8,1,111,1,7,1,0.23809523809523808,0.13636363636363635
PWot3gW49fkI5drMwSlxMyqYMpg3OqSpuq7spVryMQGQ,tree 초,4542765264,top,1978,6,5,1,16371,3212,46014,23,31,36852,12440,194,20,1,112,2,11,2,0.3181818181818182,0.23809523809523808
BHjfvyBvBa2ttyj-nt88AuO0Ofo8iqkeKUcFtrXi79FR,Aze Fighter,4548791524,top,1650,1,4,8,12340,455,31497,16,27,15910,7459,140,2,0,449,1,4,6,0.47368421052631576,0.12903225806451613
-OsSS-4PT968yc2gm14Hpo0XGGlvF18AYw8dkxR8EgpuVXY,집앞3번출구,4545703188,top,1350,9,4,0,14516,1927,7998,14,12,19309,9788,142,0,0,253,1,7,1,0.5625,0.14285714285714285
t1ZULboDZQ99xsXr206xpwyc-5ypBCSVKJxPdMFxNH0w99g,앰설병,4545703188,top,1350,6,6,2,21421,312,4729,11,10,11986,10360,163,0,0,126,2,7,0,0.2962962962962963,0.375
9MqnAzb9qDEDOSnmBvkTpj4uhRz9lkVWBCQNEXI1jG0nw78,뜨리썸플레이스,4540863027,top,1398,8,5,5,16758,958,23946,8,31,31352,10871,100,4,0,299,0,6,0,0.5909090909090909,0.125
gbi4FSoTO4A57-KaRkd34LYwB88icLz0XU4zsQ5vKJEjANnuuZrgzr1e,탈모존잘남,4540863027,top,1398,3,6,5,19604,6355,13966,23,0,22781,9486,135,0,0,17,2,8,3,0.2,0.2727272727272727
K516sfFbseekiE1LP9kzgjsc7CAFA6-R8tmoIyNnltlG,와꾸대장 명운이,4547156055,top,1361,4,6,0,11846,0,7490,12,19,12487,7128,119,0,0,86,1,5,2,0.4,0.25
9yTKsR7ESpNDuxV6XEl5Krd8kqTQHDNChX5M_Wh8gqYyewjRvYGOh4Ja,5252일라오이,4547156055,top,1361,8,3,2,14082,2406,9199,11,2,13785,10299,154,10,6,43,0,7,0,0.4166666666666667,0.3
sARE5eB9VEZVHxm8_skK0bkoZHvDZvDhBdIMHOIg8pQa,동규빠,4376679232,top,2079,6,6,7,23024,2671,5035,21,43,16820,10269,138,17,2,476,0,9,9,0.41935483870967744,0.24
Fr245AXZC1m-rwDP3Gec9slckr_clSxxUEZVx1ybtgFIgTI,빙 매,4376679232,top,2079,3,4,4,6619,1848,16248,35,15,24090,11825,156,6,0,150,4,9,13,0.28,0.12903225806451613
5ir_fRLniv7QB5BqZa7ftHUkgyYUMBCazYlQ_tT33zpd7UE,수수깡이다,4537396892,top,1408,4,4,4,11306,611,12193,11,14,15269,7856,123,0,0,125,0,7,0,0.4,0.11764705882352941
o0OZPlvhRoaDpS996JqF_iCPDSzOW3KYIlyUovPk46K0,향미각,4537396892,top,1408,1,2,4,8008,1736,12658,10,11,14222,8404,149,24,12,172,0,7,0,0.14705882352941177,0.1
SCF8QvvJBE-g2Ap9x-dV7GqOuKr2oP3Y0LOqC-6mptEOMp0,슈퍼탱커말파이트,4540503659,top,1399,5,5,2,14746,0,29651,8,21,14101,8512,122,0,0,596,2,4,1,0.2692307692307692,0.1724137931034483
3lq2nAPPScouH8Tj4oAQpTGwmtwKlX0Ecih_Rycoo-9p1PpvxMQGedHI,강한 머리 하나,4546134557,top,1630,6,11,4,13731,4089,20657,7,20,34289,9952,121,4,0,60,0,4,2,0.5,0.2682926829268293
