account_id,summoner_name,match_id,position,playtime,kills,deaths,assists,totalDamageDealtToChampions,totalHeal,damageSelfMitigated,visionScore,timeCCingOthers,totalDamageTaken,goldEarned,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,visionWardsBoughtInGame,wardsPlaced,wardsKilled,killsRatio,deathsRatio
R_J2iS7AtuejUk1VeVo1BLpSz63rJRFaURF1Ci849eha0M-m2mHqJkB6,탑차이내드림,4506621708,mid,1897,2,7,7,14870,8718,17893,20,8,31146,10272,183,11,0,209,3,8,2,0.5625,0.21875
7yLW3HeGBHWpsstDE3-TnHy8IZFi8ZG49OAYs-wgawwzl5A,2001 02 26,4540608410,mid,1428,6,2,3,11659,3145,5612,19,20,11520,9230,119,8,4,108,1,8,2,0.5294117647058824,0.3333333333333333
-yk94DwQ9NgEZUSEVGStcZleFAo76Hj13D4KY_ScOKckJeUK2_XNcYpj,cute kitten,4540608410,mid,1428,1,1,1,8305,1269,5102,9,3,9233,6476,138,0,0,54,0,7,0,0.3333333333333333,0.058823529411764705
wFFQEyHek9wEDwfkcDtb1c7dZKnIxlz4CFHswbTsPIO4XMsLQn4mrFUW,AFTV 킹재,4527596507,mid,2252,5,6,16,28233,6360,14383,21,43,27883,17394,242,19,4,181,1,3,3,0.7777777777777778,0.15
hregGqYzv8kzc8E0W_iagTmA9rn8XtTwWDhQ_klJyteFjKc,비를 뒤집어쓰다,4506422484,mid,1876,9,5,4,17955,2004,12069,32,3,22934,14456,234,16,0,26,4,15,6,0.48148148148148145,0.14705882352941177
eJCRsFoT5R1aRPJxSOjM64MI6X83fJIqZuDbNm7aRKE9A9ViDARsnH3N,머리빠지는수험생,4506422484,mid,1876,5,6,8,15117,998,10693,30,13,16479,12052,205,16,0,201,5,8,6,0.38235294117647056,0.2222222222222222
Jg5J4Jj6iXeHmGgrAng4zcGQiSgXyTherH-O2Vh6wHRV_Dk,김영지니,4540155987,mid,1892,5,9,7,15688,4831,15013,19,41,27598,12748,200,4,0,206,3,12,1,0.5217391304347826,0.2
wYbK51lx6y4NJpvHDVtDBH0FtS8nlb1N-VvN2bAiw-ey,의정부 씹 대걸래,4540155987,mid,1892,15,4,7,26449,10398,28560,22,31,33889,16575,207,44,10,1175,2,5,5,0.5,0.17391304347826086
GkmQG6tGJP56_IhlPaRXVu2Ibcg9wt-4QomOMLXCUjyd-NngzHpQUuY6,응원형미드s,4540690647,mid,1790,14,3,5,23939,9503,17194,13,20,24339,14260,199,8,0,144,0,9,0,0.5588235294117647,0.15
s9S2R7z7mnShN5ggTq-gXEsIaH1F96J9QWWU2aRgN7msv0QFxqpZ7ZzL,맑 고 투명 하 다,4540690647,mid,1790,7,8,3,28653,8361,13286,17,5,27158,10854,182,10,0,67,2,8,2,0.5,0.23529411764705882
gLRNOpL4pNM2iGE0VbsDx1LekYATE2Nuf_XuaFsmpdq2FTQ,피플 선임 작업자,4518286588,mid,2354,12,8,10,52309,64499,44045,42,9,70317,19995,269,32,4,134,4,12,2,0.6111111111111112,0.25
TeJJrzVruR3Rl98PeLaoYGescWeWMYOcVfMe-gIDcxHajEA,본인인증서,4450281188,mid,1899,6,8,6,24872,2398,10437,30,24,20133,10303,165,4,0,54,6,14,5,0.631578947368421,0.2222222222222222
OzQmdpiawm8cF9nL67XaVwUbYRsffF2XBuRjU0iBRWEpbco,EFS,4450281188,mid,1899,7,5,12,20580,9088,54439,26,50,25517,13556,165,20,8,585,1,10,6,0.5277777777777778,0.2631578947368421
lhaJoW4LqixETnYoMSoC15EuxaeCGECBNqxol5IGdSwT5bRlkwxV_MH0,아무리 생각해도 난 너를,4459745283,mid,2132,11,10,11,30487,2348,19894,36,7,30522,14774,209,9,4,66,1,10,2,0.5641025641025641,0.2564102564102564
M9xbQVY9VLHB9f5S2UfeipNTIIY7jPHHRqSZ6LeY54sulD8,바나나에코,4501680416,mid,1584,12,1,6,17390,7999,13782,16,10,17810,13150,172,25,5,302,4,8,2,0.46153846153846156,0.06666666666666667
9Y2r82puHNnI4gm9N5oDDwn0L7l9udOh7uwTRR1laVrZmvM,똥챔장인v,4501680416,mid,1584,5,6,2,13223,9886,24937,21,18,30199,12025,205,15,4,156,1,6,3,0.4666666666666667,0.15384615384615385
8BLuo0KguQr4aiRYxWRy-w8gsrLzD4Byl6oJiAIA4m7QcArqxakrhJWE,아칼리로 그마감,4537588114,mid,1477,10,1,1,20129,9621,19994,15,15,26463,13049,210,33,5,111,0,7,2,0.5,0.14285714285714285
tqRKWaHconTogajKxWtZsLQtyNEd8LmFzauLMU9W18g4aLc,챌린저실력,4307057833,mid,2216,5,4,7,16478,13763,12591,26,10,27333,11825,181,20,0,38,6,9,8,0.4,0.13333333333333333
TyFAIBHftlZmuhmOHyy_h3_c9yr8sCfZG2y1uTKYZZR-,병지컬,4307057833,mid,2216,8,6,5,26093,6205,9573,45,28,20468,13987,186,16,0,132,11,15,7,0.43333333333333335,0.2
tbfPziqYdTVPJg0l1iVFjr_bIEr1A0DphFpBHnUKO9B_y14,조YEE,4540110152,mid,1557,5,6,8,18000,3107,6134,23,30,14353,9625,134,9,5,109,3,7,7,0.325,0.25
6J_OaEauL_6t2ye8BcSK2zmk2qppUj39i_4FlevPtJ2L_S8,갹스팟,4540110152,mid,1557,8,6,7,18760,1578,10729,33,5,20579,10101,123,4,0,81,6,16,8,0.625,0.15
FqDuxnJsiAZTg3cneETgjXfAQHt0oGMqOpDMP3tbPF5C,배지니야,4536715755,mid,1326,4,7,3,9948,1231,9178,13,12,15471,7075,123,0,0,132,1,7,3,0.5833333333333334,0.22580645161290322
bJPbpVGqwab0YnDORN6LCZHPreS9Ns1uTXRcIQF-D9M_V2OSBuJrw590,뽀삐 1위,4537725533,mid,1550,0,4,3,8185,3033,7915,19,9,18129,7736,175,0,0,29,3,15,4,0.375,0.2857142857142857
4wSEnHtMfabaZQrgtvyHqGwboo6d7y8EbFJrYE1YoyW8f_0,봄수련,4537725533,mid,1550,6,3,2,13456,3119,12440,23,22,11808,12384,235,15,0,142,5,10,7,0.5714285714285714,0.375
bInTNm-KWZUfW1R9NxiME2t8n2rtpcQyFjfSqEvMOJvHqeXvYOqS-d_g,Always trust,4540596267,mid,1289,1,6,2,8248,208,9335,10,2,14024,6180,129,0,0,10,0,6,0,0.23076923076923078,0.1935483870967742
8ToZqpBuoL3qb2MvbfcR17LJNFkMbGw1YGKFOS_1SmMPlM0,Dokgo Solitude,4540596267,mid,1289,6,3,5,11916,4611,7723,13,1,14159,9513,141,6,0,10,1,6,1,0.3548387096774194,0.23076923076923078
JVu_J0ddsit-brEyvWrGQ094WjWqKfqObxcU3niTQaMXISftd3Mz5lGk,K1ng Ki2g Kin3,4540439229,mid,1488,5,1,5,10060,705,16281,15,15,10550,10701,196,0,0,64,1,8,2,0.45454545454545453,0.07142857142857142
5QsLg8o1Oz_S946TZSFk6FdlB1n1xlCEcZACgPsQJ95_jIc,지혜는아가야,4540439229,mid,1488,2,5,0,9353,604,4973,27,14,11729,9762,231,3,0,201,3,10,3,0.14285714285714285,0.22727272727272727
zAFoMFVkqhoIrZ0dheLoBsy6HoYFe7SnPEMKMH1nstgiszdUOYvO2s-g,HaMin XD,4432495231,mid,1954,8,3,14,25900,3783,8186,25,33,17453,11626,134,12,0,267,6,13,1,0.5116279069767442,0.15789473684210525
e9lks49ZObiAyMdd0Ntfn7oL4Uo-6sD6W6eZKgGvj4Qu,A si roug,4538953159,mid,1797,1,5,5,11243,5115,12621,18,2,25150,8561,170,0,0,161,4,9,2,0.375,0.21739130434782608
2Ilob-SC-Edp-PxEKyJ7Trk3wNYojF2d6ZH7K1mmOE3V7YM,최현우 fan,4538953159,mid,1797,8,0,4,32438,7225,12214,35,11,16035,14850,229,60,19,181,1,10,14,0.5454545454545454,0
EPmFK69Mkan5wrsREexcbpiJTQdmG-fCwEfbZ9VU4kPS0a0,01040298556,4113725617,mid,1210,4,5,2,9914,504,4590,13,2,11068,8290,149,0,0,15,1,6,1,0.5454545454545454,0.1724137931034483
_s_naXfWkcsMqfOfZzqiT-Eacu0MrUFK_gYitjZ_PUyV,Respeeeeeect,4216879208,mid,1292,3,6,7,8813,849,4332,13,29,12168,6749,129,0,0,127,4,10,1,0.8333333333333334,0.2222222222222222
U7rcUCjP2nhZ7fxHbXGn6o2a995PIjIQjjZUATs4Ol6iIH5sycmzrjjI,조이조이조이조이,4468395745,mid,2113,1,3,7,15900,4442,9795,43,7,19888,14381,250,28,8,77,9,12,8,0.26666666666666666,0.1875
tNDOzT2PsC6Oi0RSWZ3A266-bDsNmmwbXgwUno507NRS10XhOiXjc5xs,다딱이 수빈,4468395745,mid,2113,7,3,5,19846,5763,11152,18,16,16384,16445,319,20,8,60,3,15,2,0.75,0.1
aqD3g9sBtgyiug0UVlcehhQkWM220z2kVTSg2-91v2heepA,여신 서은님,4530623879,mid,1394,12,0,3,14374,5107,5640,14,15,11175,11569,138,12,4,45,2,6,4,0.46875,0
dd_9uENR7te_gqpb4_NCU47JhU1YhJUFQXAjj9NsFrMwbV9zcwXeeDDI,Maserati Ghibli2,4537877486,mid,1570,4,2,5,7723,2698,5694,17,17,13168,9846,142,12,0,84,1,7,4,0.42857142857142855,0.07142857142857142
bjTqub4zpmKibMxAFpiSTbypznqZ4LGWkiESwC-tBYZ-,감정표현없는사람,4422753565,mid,1527,6,3,16,15357,2508,7502,14,34,13531,10966,169,4,0,220,2,9,4,0.55,0.125
bAuAb8gCtoXseTschfK1XjLhGOsQEl853EttBQTo8wO3,백도만하는사람,4422753565,mid,1527,5,5,3,9935,2818,9723,15,21,17105,8900,153,0,0,167,2,3,6,0.3333333333333333,0.125
ZCVKyUqZzhFcb7WY_JObGlD0lKQBXGXDY9iQOGHEa8EV,레드별창 조이,4377682090,mid,1322,3,3,4,10849,3442,3251,31,17,9745,8016,148,4,0,69,5,7,8,0.5,0.1875
7y8LflJ162io_8FZpyuUMMKVaeAhLDet1Jnn5g4iIpC3zWE,본캐그마20점,4532004376,mid,1534,2,4,14,9571,2828,8358,26,25,11646,7985,106,0,0,256,3,11,3,0.5517241379310345,0.13793103448275862
yQc5b6V18N7gGQv7j5j8s4ou88a1VYmrKnIRRJXt4c77,혜원이이이,4532004376,mid,1534,5,5,5,16255,1087,6396,21,12,13279,9000,153,8,0,149,4,10,2,0.3448275862068966,0.1724137931034483
JcKsf4n21gXxHgeBXRAT1Q2Nya2JaPLzih3cuH5MCEx2pbsylwDngfYd,뚝 랑 저 격 수,4357878749,mid,1964,3,11,4,16084,2318,11990,10,11,25719,9205,145,8,0,113,0,8,2,0.3333333333333333,0.24444444444444444
fvorOiAsqR13i1ePB2KAi12IeGAe8t3xnDK5v-A91EXB,딜 모 말,4539105611,mid,2454,4,6,13,18919,4528,14536,54,22,19233,13958,267,16,0,348,10,20,6,0.6538461538461539,0.2222222222222222
M5i8FVZUWiQnMumTmsgSWf6KKX4l1RgkvOcbEZXqPeO2TCM,커피는설탕세스푼,4488047452,mid,1620,5,7,6,18456,832,28996,20,25,23451,9300,135,1,0,67,3,10,1,0.4782608695652174,0.14893617021276595
GNE6j0TqKDH2UmyyuSjyQuKSA8c5pyhXXADN8cYp8IB-U6oszm9hCyBc,오마이걸 효정님 ,4539160324,mid,2011,2,5,10,18071,4704,44141,36,30,33009,11761,174,0,0,191,4,15,5,0.375,0.14705882352941177
M66zeWEaiSjHLbuTzY09_sgrbn6Bwwj0jkBVX5QqGZO2PEhUmokTnd0q,옷벚꽃섹사고싶다,4531182921,mid,1504,1,8,6,10339,4085,6113,14,25,17766,6887,137,0,0,116,1,9,0,0.5,0.27586206896551724
Kyvtwl_9u9XOYQkseiZtsuEylgHAXw-G3DNbcX_mY67T,틀니빠진나이,4538668473,mid,1718,5,6,6,16014,569,20584,20,20,18286,10684,174,12,4,67,2,9,2,0.55,0.23076923076923078
ncodBGUFgTmRGPa2t4PqxIg8Tc037tPVnlhb2a7UWSsLfKU,카타야넣을게,4538668473,mid,1718,11,5,4,16822,4923,11200,25,1,17535,12664,176,4,0,9,4,9,4,0.5769230769230769,0.25
UsZUe-MYanN2qa-tEepOu19cqhpFDHHS4typ2NW3fqFI,아지르랑이,4539066855,mid,1677,5,4,3,18314,3534,10611,25,27,21052,8923,153,5,0,314,7,8,3,0.6153846153846154,0.14285714285714285
IZ-k4hssNRY3dfZKl1JCIQVgTq_XU_cKtL28BFttVrJy,그랩맞기장인,4539369839,mid,1210,3,2,4,9904,5059,12828,5,14,19311,7222,144,0,0,142,0,5,0,0.4375,0.0625
90zkp8U-It_ZGvjH_fbhIdwFmzqm9bJCB5VCMw3nCe27,나탈주한다,4523176579,mid,2304,4,4,10,26183,6223,10954,28,26,24104,13118,265,12,0,359,4,14,3,0.56,0.12903225806451613
6k5VSZh2UhPKXA3iVGR-jfv1-drk7VP1PIEBLZF0noi43gk,노토미호,4523176579,mid,2304,8,7,7,33356,11105,13464,39,21,32112,14331,188,23,3,71,6,11,7,0.5,0.28
uXExYNf8bqSBM70h1M4oHI1SiWlNWYgd3qg99nz3kD57Y-WnliFZngmA,xiaomilu,4523154945,mid,1901,6,5,11,16843,4354,7028,18,18,15793,10811,123,20,8,52,2,5,3,0.4146341463414634,0.16129032258064516
E50Z9dfW2HVUOYpkcVzkmgHOxMLhvpt6eUZY9rMTeip0,에 코봉이,4534860821,mid,1413,2,0,6,9427,4642,9361,19,6,13590,9871,164,20,12,160,5,7,2,0.5,0
7LijOChkvmSdD1p7S252bnEUNVz17OasRvzKBQIzwQUwUbOsrGxvcuw_,나 라는 괴물체,4127697217,mid,1700,1,8,4,12994,2282,9889,14,23,18192,10049,189,8,0,127,3,7,2,0.35714285714285715,0.32
QTlS8Rte4_aw2EotOFXeEdw2lA0BuE03ViOLuTLaTJHa984,분수남,4525246476,mid,2016,5,7,8,23610,2048,11964,46,39,20358,13111,219,16,0,184,1,8,11,0.65,0.21875
wL9na_eJ27_5MpO3Fsu9-XvOKPrlVKP0-yr-oYqppQN-,xcnvmaxovdyf,4525246476,mid,2016,5,8,18,18754,2615,38298,15,47,25986,11473,140,4,0,206,2,13,2,0.71875,0.4
srm3jdiDo--AeXVb8cW_OGriAptorabWpfOYeJ2xeZ2R,크게들이쉽니다,4468864368,mid,1457,3,2,5,12686,5631,14284,23,6,17386,9796,168,8,4,57,4,11,3,0.47058823529411764,0.18181818181818182
